,gvkey,datadate,tic,atq,epsfxq,ltq,niq,revtq,xrdq,prccq,sic
965022,24856,19901231,GILD,,-0.09,,-0.942,0.5,1.251,,2836
965023,24856,19910331,GILD,12.498,-0.1,2.289,-1.004,0.5,1.355,,2836
965024,24856,19910630,GILD,,-0.12,,-1.214,0.5,1.512,,2836
965025,24856,19910930,GILD,31.958,-0.06,3.441,-0.628,0.833,1.484,,2836
965026,24856,19911231,GILD,30.199,-0.13,2.932,-1.319,0.55,1.789,,2836
965027,24856,19920331,GILD,108.69,-0.1,3.099,-1.356,0.906,2.433,16.5,2836
965028,24856,19920630,GILD,106.565,-0.12,2.561,-1.758,1.14,2.98,12.25,2836
965029,24856,19920930,GILD,107.073,-0.18,5.511,-2.736,1.007,3.865,11.25,2836
965030,24856,19921231,GILD,144.786,-0.25,6.072,-3.868,1.04,4.626,19.25,2836
965031,24856,19930331,GILD,146.809,-0.31,7.407,-5.72,0.99,6.515,12.25,2836
965032,24856,19930630,GILD,141.56,-0.26,6.374,-4.777,0.99,5.105,16.375,2836
965033,24856,19930930,GILD,139.765,-0.31,10.149,-5.79,0.99,5.922,14.5,2836
965034,24856,19931231,GILD,133.883,-0.36,10.435,-6.749,1.053,6.8,12,2836
965035,24856,19940331,GILD,126.602,-0.45,11.322,-8.396,1.052,8.219,10.75,2836
965036,24856,19940630,GILD,123.603,-0.38,14.856,-7.155,1.073,7.121,8.5,2836
965037,24856,19940930,GILD,119.182,-0.37,17.19,-7.035,1.615,7.117,11.75,2836
965038,24856,19941231,GILD,111.062,-0.43,,-8.211,1.304,8.068,9.5,2836
965039,24856,19950331,GILD,102.395,-0.46,16.339,-8.873,0.93,8.054,13,2836
965040,24856,19950331,GILD,102.395,-0.47,16.339,-8.873,0.93,8.054,13,2836
965041,24856,19950331,GILD,102.395,-0.46,16.339,-8.873,0.93,8.054,13,2836
965042,24856,19950331,GILD,102.395,-0.47,16.339,-8.873,0.93,8.054,13,2836
965043,24856,19950630,GILD,93.79,-0.41,14.333,-7.935,0.935,7.5,17.625,2836
965044,24856,19950930,GILD,175.955,-0.4,15.165,-8.426,1.067,8.194,22,2836
965045,24856,19951231,GILD,166.659,-0.47,15.16,-11.054,0.697,9.976,32,2836
965046,24856,19960331,GILD,315.433,-0.42,17.762,-10.802,0.779,9.283,28.75,2836
965047,24856,19960630,GILD,303.96,-0.43,16.681,-12.158,2.206,10.563,25.25,2836
965048,24856,19960930,GILD,315.445,0.33,17.546,9.31,24.654,11.162,28.25,2836
965049,24856,19961231,GILD,310.673,-0.28,19.013,-8.082,5.781,10.873,25,2836
965050,24856,19970331,GILD,312.4,-0.27,27.086,-7.948,5.466,10.826,22.875,2836
965051,24856,19970630,GILD,353.96,0.09,23.354,2.711,19.725,14.696,27.625,2836
965052,24856,19970930,GILD,348.154,-0.35,22.35,-10.332,4.937,13.604,44.375,2836
965053,24856,19971231,GILD,352.069,-0.42,34.722,-12.424,9.909,20.036,38.25,2836
965054,24856,19980331,GILD,349.421,,38.006,,,,36,2836
965055,24856,19980630,GILD,333.305,-0.69,32.852,-28.351,76.802,63.975,32.0625,2836
965056,24856,19980930,GILD,316.704,0.05,32.045,2.202,31.866,28.584,21.625,2836
965057,24856,19981231,GILD,302.86,-0.45,32.313,-18.609,42.451,35.214,41.0625,2836
965058,24856,19990331,GILD,288.619,-0.37,29.683,-15.476,38.276,24.889,45.5,2836
965059,24856,19990630,GILD,272.12,-0.28,27.225,-11.691,43.537,27.253,52.25,2836
965060,24856,19990930,GILD,449.192,-0.7,149.393,-30.365,38.39,27.73,64.1875,2836
965061,24856,19991231,GILD,436.808,-0.2,139.516,-8.954,48.776,30.34,54.125,2836
965062,24856,20000331,GILD,434.322,-0.08,133.279,-16.941,47.712,26.246,63.375,2836
965063,24856,20000630,GILD,436.537,-0.08,134.33,-4.036,50.129,27.46,71.125,2836
965064,24856,20000930,GILD,435.915,-0.38,59.815,-17.414,45.239,35.318,109.6875,2836
965065,24856,20001231,GILD,678.099,-0.39,326.975,-18.385,52.475,43.315,82.9375,2836
965066,24856,20010331,GILD,657.545,-0.24,323.205,-21.723,57.836,51.146,32.5,2836
965067,24856,20010630,GILD,636.662,-0.34,322.247,-32.387,50.687,44.078,58.19,2836
965068,24856,20010930,GILD,632.935,-0.26,334.796,-25.196,50.915,45.728,56.17,2836
965069,24856,20011231,GILD,794.786,1.25,342.349,131.577,74.331,44.601,65.72,2836
965070,24856,20020331,GILD,787.737,-0.02,330.793,-3.85,78.416,33.554,35.99,2836
965071,24856,20020630,GILD,815.972,0.1,339.936,19.711,109.363,30.851,32.88,2836
965072,24856,20020930,GILD,876.227,0.1,353.398,20.757,133.984,35.338,33.53,2836
965073,24856,20021231,GILD,1288.183,0.17,716.842,35.479,145.027,35.015,34,2836
965074,24856,20030331,GILD,942.77,-2.21,741.588,-438.054,165.105,532.163,41.99,2836
965075,24856,20030630,GILD,1074.862,0.46,747.856,100.372,238.87,43.318,55.55,2836
965076,24856,20030930,GILD,1168.141,0.33,749.809,73.096,200.372,35.979,56.04,2836
965077,24856,20031231,GILD,1554.722,0.85,551.748,192.583,263.517,58.903,58.28,2836
965078,24856,20040331,GILD,1675.522,0.5,543.425,114.428,309.127,58.545,55.45,2836
965079,24856,20040630,GILD,1808.467,0.49,541.304,111.459,319.722,45.643,67,2836
965080,24856,20040930,GILD,1985.676,0.25,590.404,113.24,326.187,49.204,37.38,2836
965081,24856,20041231,GILD,2155.963,0.24,285.091,110.244,369.585,70.16,34.99,2836
965082,24856,20050331,GILD,2369.483,0.34,306.016,157.113,430.414,70.434,35.8,2836
965083,24856,20050630,GILD,2688.114,0.41,296.083,195.967,495.269,59.697,43.99,2836
965084,24856,20050930,GILD,2918.685,0.38,301.82,179.232,493.451,78.83,48.76,2836
965085,24856,20051231,GILD,3764.651,0.59,728.713,281.602,609.266,68.763,52.57,2836
965086,24856,20060331,GILD,4036.534,0.55,638.072,262.704,692.878,88.4,62.22,2836
965087,24856,20060630,GILD,5179.648,0.56,1981.734,265.15,685.302,90.536,59.16,2836
965088,24856,20060930,GILD,5299.132,-0.11,2000.302,-52.164,748.733,448.873,68.77,2836
965089,24856,20061231,GILD,4085.981,-3.62,2217.172,-1665.647,899.226,2150.103,64.93,2836
965090,24856,20070331,GILD,4615.379,0.85,2174.811,407.407,1028.43,130.09,76.65,2836
965091,24856,20070630,GILD,4825.78,0.42,2225.037,407.93,1048.089,135.931,38.7999,2836
965092,24856,20070930,GILD,5317.575,0.42,2174.13,398.319,1058.803,140.357,40.87,2836
965093,24856,20071231,GILD,5834.716,0.41,2234.427,401.642,1094.723,184.648,46.01,2836
965094,24856,20080331,GILD,5879.003,0.51,2439.51,488.3,1258.152,155.301,51.53,2836
965095,24856,20080630,GILD,6517.417,0.45,2652.097,434.783,1278.125,187.393,52.95,2836
965096,24856,20080930,GILD,6974.128,0.52,2680.582,495.853,1371.268,188.062,45.63,2836
965097,24856,20081231,GILD,7018.574,0.59,2673.077,559.963,1428.205,201.863,51.14,2836
965098,24856,20090331,GILD,7519.914,0.63,2502.631,589.112,1530.46,188.779,46.32,2836
965099,24856,20090630,GILD,8387.092,0.61,3073.123,571.398,1647.155,241.638,46.84,2836
965100,24856,20090930,GILD,8936.98,0.72,3184.823,673.033,1801.389,269.856,46.5,2836
965101,24856,20091231,GILD,9698.559,0.87,3193.401,802.212,2032.379,239.645,43.27,2836
965102,24856,20100331,GILD,10695.998,0.92,3193.326,854.901,2085.853,218.664,45.47,2836
965103,24856,20100630,GILD,10496.708,0.79,3796.708,712.061,1927.224,231.066,34.28,2836
965104,24856,20100930,GILD,11455.591,0.83,5576.819,704.876,1937.656,230.44,35.61,2836
965105,24856,20101231,GILD,11592.63,0.76,5470.793,629.419,1998.687,392.76,36.24,2836
965106,24856,20110331,GILD,12987.354,0.8,6811.993,651.141,1926.094,254.446,42.47,2836
965107,24856,20110630,GILD,12694.14,0.93,6482.809,746.227,2137.253,282.403,41.41,2836
965108,24856,20110930,GILD,12639.898,0.95,6406.692,741.124,2121.66,290.066,38.8,2836
965109,24856,20111231,GILD,17303.134,0.87,10435.785,665.145,2200.378,402.236,40.93,2836
965110,24856,20120331,GILD,19950.386,0.57,12586.302,441.956,2282.449,458.211,48.86,2836
965111,24856,20120630,GILD,20501.95,0.91,12418.563,711.564,2405.186,396.244,51.28,2836
965112,24856,20120930,GILD,20963.829,0.85,12213.667,675.505,2426.597,465.831,66.33,2836
965113,24856,20121231,GILD,21239.838,0.94,11688.969,762.541,2588.285,439.659,73.45,2836
965114,24856,20130331,GILD,22211.668,0.43,11819.195,722.186,2531.635,497.632,48.94,2836
965115,24856,20130630,GILD,22624.374,0.46,11280.99,772.605,2767.394,523.902,51.27,2836
965116,24856,20130930,GILD,22468.428,0.47,11275.955,788.606,2782.833,546.244,62.87,2836
965117,24856,20131231,GILD,22496.785,0.47,10688.453,791.411,3119.826,551.978,75.1,2836
965118,24856,20140331,GILD,28077.692,1.33,14329.731,2227.41,4998.956,594.978,70.86,2836
965119,24856,20140630,GILD,31206.164,2.2,14740.947,3655.593,6534.943,583.924,82.91,2836
965120,24856,20140930,GILD,28844.393,1.67,14953.401,2731.274,6041.832,630.466,106.45,2836
965121,24856,20141231,GILD,34664,2.18,18830,3486.723,7314.269,1044.632,94.26,2836
965122,24856,20150331,GILD,38321,2.76,20722,4333,7594,696,98.13,2836
965123,24856,20150630,GILD,39167,2.92,22526,4492,8244,818,117.08,2836
965124,24856,20150930,GILD,50637,3.06,32689,4600,8295,743,98.19,2836
965125,24856,20151231,GILD,51839,3.18,32724,4683,8506,757,101.19,2836
965126,24856,20160331,GILD,47765,2.53,33746,3566,7794,1265,91.86,2836
965127,24856,20160630,GILD,49980,2.58,33865,3497,7776,1484,83.42,2836
965128,24856,20160930,GILD,56609,2.49,39249,3330,7500,1141,79.12,2836
965129,24856,20161231,GILD,56977,2.34,37614,3108,7320,1208,71.61,2836
965130,24856,20170331,GILD,57701,2.05,36784,2702,6505,931,67.92,2836
965131,24856,20170630,GILD,60263,2.33,37172,3073,7141,864,70.78,2836
965132,24856,20170930,GILD,64662,2.06,39408,2718,6512,789,81.02,2836
965133,24856,20171231,GILD,70283,-2.96,49782,-3865,5949,1150,71.64,2836
965134,24856,20180331,GILD,65381,1.17,44730,1538,5088,937,75.39,2836
965135,24856,20180630,GILD,65355,1.39,43621,1817,5648,1192,70.84,2836
965136,24856,20180930,GILD,64305,1.6,41298,2097,5596,939,77.21,2836
965137,24856,20181231,GILD,63675,0,42141,3,5795,1950,62.55,2836
965138,24856,20190331,GILD,62837,1.54,40746,1975,5281,1057,65.01,2836
966131,24878,19910331,PDLI,,0.03,,0.298,1.225,0.765,,2836
966132,24878,19910630,PDLI,,-0.08,,-0.739,0.225,0.734,,2836
966133,24878,19910930,PDLI,,-0.09,,-0.796,0.225,0.782,,2836
966134,24878,19911231,PDLI,7.006,0.16,0.836,1.542,2.725,0.823,,2836
966135,24878,19920331,PDLI,55.805,-0.02,1.685,-0.224,1.081,1.219,10.125,2836
966136,24878,19920630,PDLI,54.384,-0.07,1.145,-0.921,0.469,1.689,6.875,2836
966137,24878,19920930,PDLI,54.357,-0.02,1.311,-0.226,1.546,1.985,6.625,2836
966138,24878,19921231,PDLI,55.623,0.04,2.09,0.45,3.05,2.371,11.875,2836
966139,24878,19930331,PDLI,53.012,-0.17,1.577,-2.135,0.35,2.437,7.625,2836
966140,24878,19930630,PDLI,45.43,-0.62,1.736,-7.84,0.35,8.037,12.25,2836
966141,24878,19930930,PDLI,44.298,-0.06,1.34,-0.783,2.431,2.974,14.125,2836
966142,24878,19931231,PDLI,80.294,0.37,2.373,4.825,11.558,6.606,24.25,2836
966143,24878,19940331,PDLI,79.034,-0.09,2.407,-1.186,2.352,3.36,22,2836
966144,24878,19940630,PDLI,78.384,-0.01,2.107,-0.199,3.725,3.724,18.25,2836
966145,24878,19940930,PDLI,77.145,-0.18,3.155,-2.499,2.225,4.597,19.5,2836
966146,24878,19941231,PDLI,121.054,-0.09,3.271,-1.332,3.558,4.686,15.75,2836
966147,24878,19950331,PDLI,120.807,-0.1,3.639,-1.479,2.575,4.469,20.125,2836
966148,24878,19950630,PDLI,119.126,-0.16,2.773,-2.437,2.5,5.302,20.75,2836
966149,24878,19950930,PDLI,116.984,-0.17,2.997,-2.677,2.5,5.34,19.875,2836
966150,24878,19951231,PDLI,116.412,-0.11,3.556,-1.761,3.833,5.692,23.125,2836
966151,24878,19960331,PDLI,115.553,-0.14,3.418,-2.2,4,6.471,24.625,2836
966152,24878,19960630,PDLI,112.431,-0.22,3.556,-3.477,3.5,7.156,22.5,2836
966153,24878,19960930,PDLI,110.31,-0.28,5.004,-4.305,4,8.492,25.25,2836
966154,24878,19961231,PDLI,110.331,-0.12,5.22,-1.814,5,6.675,36.5,2836
966155,24878,19970331,PDLI,175.637,-0.26,5.422,-4.089,2.291,6.504,30,2836
966156,24878,19970630,PDLI,172.965,-0.16,4.8,-2.832,2.5,6.309,28.5,2836
966157,24878,19970930,PDLI,173.51,-0.05,4.327,-0.905,4.55,6.311,38.75,2836
966158,24878,19971231,PDLI,175.026,-0.88,6.558,-16.049,1.796,6.49,40,2836
966159,24878,19980331,PDLI,174.667,-0.22,7.644,-4.013,1.791,6.406,39.25,2836
966160,24878,19980630,PDLI,173.723,-0.05,7.476,-0.928,5.874,7.328,24.0938,2836
966161,24878,19980930,PDLI,178.479,0.04,10.891,0.69,9.609,8.949,24,2836
966162,24878,19981231,PDLI,171.85,-0.28,9.354,-5.251,4.051,8.962,23.125,2836
966163,24878,19990331,PDLI,169.711,-0.1,9.179,-1.89,6.462,8.28,15.0625,2836
966164,24878,19990630,PDLI,166.675,-0.14,9.395,-2.674,6.039,8.513,22.1875,2836
966165,24878,19990930,PDLI,175.945,0.01,17.2,0.18,8.401,7.945,36.125,2836
966166,24878,19991231,PDLI,182.551,-0.32,17.808,-5.949,5.909,11.352,70,2836
966167,24878,20000331,PDLI,341.247,0.04,168.612,0.77,12.45,11.069,79.5,2836
966168,24878,20000630,PDLI,354.658,0.23,168.988,5.021,15.893,10.215,164.9531,2836
966169,24878,20000930,PDLI,691.695,-0.13,169.263,-5.093,4.702,9.442,120.5,2836
966170,24878,20001231,PDLI,704.98,0,170.836,-0.051,6.862,11.608,86.875,2836
966171,24878,20010331,PDLI,714.366,0.14,168.057,6.631,16.731,13.671,44.5,2836
966172,24878,20010630,PDLI,722.467,0.07,169.066,3.14,12.683,12.208,86.76,2836
966173,24878,20010930,PDLI,727.345,-0.04,167.794,-1.776,8.056,12.453,47.23,2836
966174,24878,20011231,PDLI,729.898,-0.06,171.455,-5.348,6.93,13.831,32.8,2836
966175,24878,20020331,PDLI,725.802,0.02,167.978,1.881,14.326,13.178,17.13,2836
966176,24878,20020630,PDLI,731.271,-0.01,170.43,-0.559,14.792,14.76,10.86,2836
966177,24878,20020930,PDLI,723.225,-0.09,169.856,-7.992,6.542,14.307,8.3,2836
966178,24878,20021231,PDLI,717.818,-0.09,173.052,-7.884,10.713,15.733,8.5,2836
966179,24878,20030331,PDLI,718.678,0.05,171.365,4.069,22.747,15.973,7.43,2836
966180,24878,20030630,PDLI,725.545,-0.45,185.304,-42.147,21.001,58.372,14.2,2836
966181,24878,20030930,PDLI,963.457,-0.2,442.653,-18.875,9.325,21.812,14.05,2836
966182,24878,20031231,PDLI,742.03,-0.78,293.699,-72.861,13.613,72.568,17.9,2836
966183,24878,20040331,PDLI,730.052,-0.13,291.947,-12.618,27.628,33.029,23.82,2836
966184,24878,20040630,PDLI,721.809,-0.13,288.355,-12.452,25.783,32.009,19.13,2836
966185,24878,20040930,PDLI,727.78,-0.14,304.063,-13.589,19.784,27.326,19.58,2836
966186,24878,20041231,PDLI,713.732,-0.15,301.222,-14.582,22.829,30.199,20.66,2836
966187,24878,20050331,PDLI,1048.777,-0.87,578.234,-83.895,38.815,114.678,15.99,2836
966188,24878,20050630,PDLI,1054.896,-0.03,577.303,-3.42,80.968,40.339,20.21,2836
966189,24878,20050930,PDLI,1176.977,-0.43,625.003,-45.166,77.133,49.48,28,2836
966190,24878,20051231,PDLI,1166.001,-0.31,639.936,-34.096,83.653,46.959,28.42,2836
966191,24878,20060331,PDLI,1173.344,-0.23,640.007,-26.23,91.212,61.771,32.8,2836
966192,24878,20060630,PDLI,1180.422,-0.06,642.204,-7.359,104.324,62.612,18.41,2836
966193,24878,20060930,PDLI,1196.783,-0.06,656.096,-6.723,111.392,70.88,19.2,2836
966194,24878,20061231,PDLI,1141.893,-0.78,674.352,-89.708,107.842,65.397,20.14,2836
966195,24878,20070331,PDLI,1120.681,0,653.971,-10.606,58.856,48.091,21.7,2836
966196,24878,20070630,PDLI,1178.873,0.1,669.881,10.911,89.057,56.038,23.3,2836
966197,24878,20070930,PDLI,1163.394,-0.06,651.535,-5.787,61.256,47.694,21.61,2836
966198,24878,20071231,PDLI,1192.192,-0.21,684.582,-15.579,49.756,52.352,17.52,2836
966199,24878,20080331,PDLI,1117.614,0.29,638.991,-61.875,50.188,,10.59,2836
966200,24878,20080630,PDLI,654.111,0.63,627.011,33.932,106.532,,10.62,2836
966201,24878,20080930,PDLI,718.243,0.34,651.87,55.691,68.817,,9.31,2836
966202,24878,20081231,PDLI,191.142,0.34,543.711,40.639,68.659,,6.18,2836
966203,24878,20090331,PDLI,219.065,0.23,641.362,37.457,62.622,,7.08,2836
966204,24878,20090630,PDLI,217.895,0.47,524.877,77.237,125.864,,7.9,2836
966205,24878,20090930,PDLI,264.451,0.29,506.843,46.406,71.446,,7.88,2836
966206,24878,20091231,PDLI,338.411,0.17,754.364,28.56,58.252,,6.86,2836
966207,24878,20100331,PDLI,358.251,0.15,859.31,26.007,62.061,,6.21,2836
966208,24878,20100630,PDLI,271.531,0.3,706.389,50.138,120.343,,5.62,2836
966209,24878,20100930,PDLI,257.507,0.24,562.049,40.189,86.442,,5.26,2836
966210,24878,20101231,PDLI,316.666,-0.18,640.848,-24.46,76.129,,6.23,2836
966211,24878,20110331,PDLI,248.704,0.25,619.908,44.545,73.336,,5.8,2836
966212,24878,20110630,PDLI,284.261,0.38,577.768,69.986,122.127,,5.87,2836
966213,24878,20110930,PDLI,270.525,0.28,513.764,45.916,83.77,,5.55,2836
966214,24878,20111231,PDLI,269.471,0.24,473.744,38.942,72.808,,6.2,2836
966215,24878,20120331,PDLI,234.963,0.29,478.743,40.184,77.344,,6.36,2836
966216,24878,20120630,PDLI,259.829,0.52,420.943,73.502,125.904,,6.63,2836
966217,24878,20120930,PDLI,249.896,0.32,365.38,48.575,85.231,,7.7,2836
966218,24878,20121231,PDLI,279.966,0.34,348.088,49.408,86.046,,7.04,2836
966219,24878,20130331,PDLI,312.81,0.36,406.481,53.471,91.847,,7.3,2836
966220,24878,20130630,PDLI,401.424,0.62,402.685,93.742,143.617,,7.72,2836
966221,24878,20130930,PDLI,429.672,0.36,376.785,56.225,97.314,,7.97,2836
966222,24878,20131231,PDLI,543.955,0.39,430.466,61.092,110.143,,8.44,2836
966223,24878,20140331,PDLI,852.579,0.44,650.365,72.883,111.026,,8.31,2836
966224,24878,20140630,PDLI,916.405,0.52,619.744,92.055,115.641,,9.68,2836
966225,24878,20140930,PDLI,979.869,0.61,577.863,102.235,123.916,,7.47,2836
966226,24878,20141231,PDLI,962.35,0.32,501.913,55.071,131.88,,7.71,2836
966227,24878,20150331,PDLI,1114.133,0.5,662.189,84.498,127.81,,7.035,2836
966228,24878,20150630,PDLI,995.541,0.47,468.327,78.264,116.884,,6.43,2836
966229,24878,20150930,PDLI,1020.601,0.42,424.644,69.459,119.802,,5.03,2836
966230,24878,20151231,PDLI,1016.178,0.61,320.226,100.574,121.383,,3.54,2836
966231,24878,20160331,PDLI,1055.375,0.34,312.844,55.887,121.262,0,3.33,2836
966232,24878,20160630,PDLI,1049.191,0.03,310.539,4.148,14.559,0,3.14,2836
966233,24878,20160930,PDLI,1216.066,0.08,462.21,13.907,28.959,1.933,3.35,2836
966234,24878,20161231,PDLI,1215.387,-0.06,459.964,-10.336,32.921,1.887,2.12,2836
966235,24878,20170331,PDLI,1237.773,0.04,474.837,7.241,26.837,1.766,2.27,2836
966236,24878,20170630,PDLI,1301.971,0.39,483.173,60.439,35.15,4.281,2.47,2836
966237,24878,20170930,PDLI,1223.838,0.14,400.856,20.732,21.345,0.605,3.39,2836
966238,24878,20171231,PDLI,1243.123,0.15,397.233,22.336,37.157,0.729,2.74,2836
966239,24878,20180331,PDLI,1100.401,0.01,257.292,1.602,26.678,0.793,2.94,2836
966240,24878,20180630,PDLI,945.995,-0.76,233.367,-112.296,32.982,0.684,2.34,2836
966241,24878,20180930,PDLI,984.427,0.18,245.04,25.556,24.96,0.672,2.63,2836
966242,24878,20181231,PDLI,963.736,0.12,233.957,16.279,25.897,0.806,2.9,2836
966243,24878,20190331,PDLI,923.533,0.05,229.749,6.68,26.656,0.869,3.72,2834
1086549,30007,19930331,VVUS,,-0.14,,-1.387,0,1.161,,2834
1086550,30007,19930630,VVUS,,-0.12,,-1.19,0,0.886,,2834
1086551,30007,19930930,VVUS,,-0.17,,-1.71,0,1.587,,2834
1086552,30007,19931231,VVUS,24.732,-0.35,1.297,-3.488,0,3.18,,2834
1086553,30007,19940331,VVUS,22.587,-0.21,1.258,-2.134,0,1.857,,2834
1086554,30007,19940630,VVUS,51.093,-0.21,0.712,-2.543,0,2.424,14,2834
1086555,30007,19940930,VVUS,47.909,-0.3,1.108,-3.694,0,3.359,13,2834
1086556,30007,19941231,VVUS,43.021,-0.53,2.714,-6.493,0,6.275,15.25,2834
1086557,30007,19950331,VVUS,39.121,-0.44,3.853,-5.457,0,5.113,17.25,2834
1086558,30007,19950630,VVUS,54.687,-0.47,2.909,-6.413,0,6.103,15,2834
1086559,30007,19950930,VVUS,49.943,-0.35,2.961,-4.873,0,4.592,20.625,2834
1086560,30007,19951231,VVUS,44.049,-0.43,2.868,-6.068,0,5.505,31.25,2834
1086561,30007,19960331,VVUS,38.657,-0.45,3.499,-6.235,0,5.359,31,2834
1086562,30007,19960630,VVUS,91.408,-0.26,3.985,-3.744,10,12.186,32.75,2834
1086563,30007,19960930,VVUS,102.144,0.15,3.858,2.662,10,5.462,38,2834
1086564,30007,19961231,VVUS,96.532,-0.57,6.752,-9.21,0,5.272,36.25,2834
1086565,30007,19970331,VVUS,112.763,0.54,11.753,9.554,32.791,2.027,40,2834
1086566,30007,19970630,VVUS,131.976,0.28,23.775,9.958,33.458,1.94,23.812,2834
1086567,30007,19970930,VVUS,148.194,0.31,28.382,11.259,39.118,3.947,37.5,2834
1086568,30007,19971231,VVUS,150.669,0.17,26.739,5.846,32.97,4.209,10.625,2834
1086569,30007,19980331,VVUS,116.674,-0.07,18.411,-2.39,27.522,3.88,11.75,2834
1086570,30007,19980630,VVUS,99.684,-0.76,25.051,-24.178,15.983,5.359,6.0313,2834
1086571,30007,19980930,VVUS,62.249,-1.72,41.936,-54.725,20.064,4.673,3.4688,2834
1086572,30007,19981231,VVUS,54.108,0.03,32.431,1.04,11.13,2.266,2.5938,2834
1086573,30007,19990331,VVUS,63.326,0.12,37.763,3.792,9.754,1.786,4,2834
1086574,30007,19990630,VVUS,64.093,0.01,37.151,0.292,5.811,1.762,2.625,2834
1086575,30007,19990930,VVUS,66.274,0.03,38.69,0.897,6.127,1.417,2.8438,2834
1086576,30007,19991231,VVUS,68.76,0.43,27.264,13.82,18.354,2.919,3.1563,2834
1086577,30007,20000331,VVUS,65.311,0.05,22.089,1.546,7.467,1.204,8.2813,2834
1086578,30007,20000630,VVUS,66.696,0.03,22.376,0.89,6.747,1.209,6.9375,2834
1086579,30007,20000930,VVUS,65.645,0.01,20.888,0.208,4.978,1.289,4.25,2834
1086580,30007,20001231,VVUS,69.174,0.15,18.987,5.047,7.301,0.968,2.1563,2834
1086581,30007,20010331,VVUS,62.794,-0.15,17.431,-4.884,6.359,6.004,4.45,2834
1086582,30007,20010630,VVUS,62.284,-0.03,17.498,-0.914,6.37,1.937,3.1,2834
1086583,30007,20010930,VVUS,60.447,-0.03,16.452,-1.122,5.553,2.002,3.02,2834
1086584,30007,20011231,VVUS,58.574,0,14.599,-0.15,5.319,2.381,4.87,2834
1086585,30007,20020331,VVUS,56.907,-0.06,14.426,-1.857,6.383,2.773,8.86,2834
1086586,30007,20020630,VVUS,54.215,-0.1,14.56,-3.341,4.547,3.98,6.77,2834
1086587,30007,20020930,VVUS,51.059,-0.11,15.068,-3.722,3.53,2.707,4.32,2834
1086588,30007,20021231,VVUS,49.681,-0.05,15.296,-1.646,7.889,3.821,3.73,2834
1086589,30007,20030331,VVUS,46.482,-0.1,15.321,-3.191,4.269,2.284,3.4,2834
1086590,30007,20030630,VVUS,59.206,-0.08,14.289,-2.925,3.648,1.846,5.05,2834
1086591,30007,20030930,VVUS,61.807,0.1,13.051,3.873,5.497,1.821,3.5,2834
1086592,30007,20031231,VVUS,65.697,0.06,14.462,2.217,8.991,1.773,3.79,2834
1086593,30007,20040331,VVUS,60.593,-0.29,19.572,-10.899,1.942,7.721,6.15,2834
1086594,30007,20040630,VVUS,56.159,-0.13,19.94,-4.88,3.202,3.052,3.64,2834
1086595,30007,20040930,VVUS,52.382,-0.13,21.04,-4.917,4.331,3.856,4.5,2834
1086596,30007,20041231,VVUS,54.389,-0.02,23.667,-0.887,10.126,4.047,4.45,2834
1086597,30007,20050331,VVUS,65.959,-0.22,24.213,-8.837,0.629,4.265,2.99,2834
1086598,30007,20050630,VVUS,56.167,-0.19,22.905,-8.65,1.716,5.661,3.685,2834
1086599,30007,20050930,VVUS,50.646,-0.13,23.325,-5.96,3.267,4.154,3.59,2834
1086600,30007,20051231,VVUS,49.282,-0.02,22.681,-1.037,9.042,2.925,2.96,2834
1086601,30007,20060331,VVUS,45.141,-0.2,26.849,-8.826,1.267,3.56,3.33,2834
1086602,30007,20060630,VVUS,50.48,-0.12,25.295,-5.837,3.64,3.301,3.85,2834
1086603,30007,20060930,VVUS,44.159,-0.13,24.532,-6.16,4.031,4.301,3.7,2834
1086604,30007,20061231,VVUS,78.214,-0.02,25.074,-0.801,8.307,2.154,3.62,2834
1086605,30007,20070331,VVUS,71.509,-0.13,22.914,-7.391,1.689,3.011,5.13,2834
1086606,30007,20070630,VVUS,70.473,-0.11,26.7,-6.678,4.098,3.955,5.23,2834
1086607,30007,20070930,VVUS,206.423,0.02,159.262,1.321,19.088,8.644,4.96,2834
1086608,30007,20071231,VVUS,199.709,0.17,139.542,10.364,29.823,11.071,5.18,2834
1086609,30007,20080331,VVUS,180.769,-0.12,126.479,-7.092,22.688,23.371,6.03,2834
1086610,30007,20080630,VVUS,172.339,0.06,102.768,3.579,25.269,15.335,6.68,2834
1086611,30007,20080930,VVUS,220.832,0,86.236,0.266,25.477,15.59,7.94,2834
1086612,30007,20081231,VVUS,207.622,-0.1,76.409,-6.693,28.799,22.7,5.32,2834
1086613,30007,20090331,VVUS,181.479,-0.1,55.582,-6.809,22.232,,4.32,2834
1086614,30007,20090630,VVUS,160.711,-0.15,45.872,-13.204,9.163,40.249,6.08,2834
1086615,30007,20090930,VVUS,242.46,-0.3,43.528,-21.066,0,17.17,10.42,2834
1086616,30007,20091231,VVUS,230.032,-0.19,43.306,-13.212,0,13.521,9.2,2834
1086617,30007,20100331,VVUS,209.742,-0.21,39.171,-18.818,0,10.211,8.73,2834
1086618,30007,20100630,VVUS,191.587,-0.27,41.44,-22.757,0,13.576,9.6,2834
1086619,30007,20100930,VVUS,175.928,-0.22,40.735,-17.979,0,10.091,6.69,2834
1086620,30007,20101231,VVUS,144.286,-0.23,12.284,-6.511,0,6.093,9.37,2834
